Date,Returns_DAX,Returns_FTSE 100,Returns_CAC 40,Returns_RTSI,Returns_IBEX 35,Returns_AEX,Returns_SMI,Returns_OMXS30,Returns_WIG20,Returns_BEL 20,Returns_ATX,Returns_Oslo OBX,Returns_TA 35,Returns_OMXC20,Returns_ISEQ Overall,Returns_	FTSE/Athex 20,Returns_FTSE Czech Republic,Returns_Budapest SE,Returns_SAX,Volatility_DAX,Volatility_FTSE 100,Volatility_CAC 40,Volatility_RTSI,Volatility_IBEX 35,Volatility_AEX,Volatility_SMI,Volatility_OMXS30,Volatility_WIG20,Volatility_BEL 20,Volatility_ATX,Volatility_Oslo OBX,Volatility_TA 35,Volatility_OMXC20,Volatility_ISEQ Overall,Volatility_	FTSE/Athex 20,Volatility_FTSE Czech Republic,Volatility_Budapest SE,Volatility_SAX,Classification_1D_Europe
2016-09-27,-0.0031057317139845326,-0.0015221228107968159,-0.0020825463182865918,-0.013928725552394015,-0.002666729551115379,-8.93156191282664e-05,0.0012692415080042523,0.0021201744934868133,-0.004169480191360728,-0.001002910213736999,-0.004106816513767584,-0.00798169203939475,-0.0017865982433521229,-0.014002203970456255,-0.004039776834631868,-0.0004945565465804616,-0.004644792112123683,-0.007405274065117683,0.0025339040351467306,9.645569479249302e-06,2.3168578511479994e-06,4.336999167809039e-06,0.00019400939551391397,7.111446498792031e-06,7.977279820265547e-09,1.6109740056409085e-06,4.495139882832065e-06,1.7384565066149496e-05,1.0058288968179932e-06,1.6865941877754134e-05,6.370740781173752e-05,3.1919332831488915e-06,0.0001960617160302609,1.6319796873628276e-05,2.445861777655923e-07,2.1574093764846382e-05,5.483808397950457e-05,6.4206696593328835e-06,0
2016-09-28,0.007390482209541532,0.006108219518045739,0.007647982671540241,0.00218630924299413,0.00599017202613017,0.005433706721852742,0.0054466332365172105,0.0028386354272772526,0.001026705979328481,0.006498208684177286,0.006120392044551771,0.009262517882984697,-0.002120570319037804,0.008352502298151931,0.008096415989150662,0.0012159030913510593,0.0,-0.00016885793847109824,-0.023519339199033807,5.4619227289549886e-05,3.731034568063492e-05,5.8491638944179805e-05,4.779948106001566e-06,3.588216090263243e-05,2.9525168739107667e-05,2.9665813613133945e-05,8.05785108899351e-06,1.0541251679888554e-06,4.22267161031171e-05,3.745919877901261e-05,8.579423753261131e-05,4.496818477984094e-06,6.97642946406333e-05,6.555195186937448e-05,1.4784203275570623e-06,0.0,2.85130033847092e-08,0.0005531593163592082,0
2016-09-29,-0.0031472093557879935,0.010173813859134878,0.0025663889421245123,0.02316823330568643,0.0063752233123350426,0.002838705860474782,-0.006819982404183662,0.006692215672180075,-0.002389583941304046,-0.006036068912488791,0.012055013546369685,0.02469894699346502,-0.005508284972929058,-0.012449643356825068,-0.006868597064956152,0.009694202633743888,0.013345790667699356,0.018472688309900797,0.012208067689381387,9.904926729159477e-06,0.00010350648844032492,6.586352202258973e-06,0.000536767034506718,4.064347228214019e-05,8.058250962293872e-06,4.651215999337476e-05,4.478575060297261e-05,5.710111412538178e-06,3.643412791631361e-05,0.00014532335160315663,0.0006100379825859948,3.0341203342996073e-05,0.00015499361971213854,4.7177625640724265e-05,9.397756470408693e-05,0.0001781101285460512,0.00034124021339474554,0.00014903691670851778,0
2016-10-05,0.01717323442988224,0.01631695231448608,0.01032269830581935,-0.0010625076176991653,-0.002048411490899867,0.009938271109196196,0.0037935352530600814,0.012253773479736893,0.018198562187485303,0.003577167337541634,0.0007077770921890571,0.015480240889240883,-0.001741030838450767,0.0008318591421308341,0.003526589099766276,0.010072552979891736,0.009737035075320442,0.017649455329691806,-0.021559786843304275,0.0002949199807836928,0.0002662429328332126,0.00010655810031296569,1.1289224376687557e-06,4.195989636050616e-06,9.876923263988379e-05,1.4390909716209616e-05,0.0001501549644927032,0.00033118766569176987,1.2796126160774702e-05,5.00948412227597e-07,0.00023963785798892539,3.0311883804365803e-06,6.919896323466473e-07,1.2436830678590313e-05,0.00010145632353272589,9.480985205802057e-05,0.0003115032734347865,0.0004648244087287161,0
2016-10-06,-0.001605326472712726,-0.004744468649214262,-0.0021961982283518473,0.007135178370590561,-0.0023837097915994075,-0.002722643522720886,-0.0030295147048830396,0.004040020885549883,-0.00018728026546375334,-0.0007469980015532909,-0.002415124902403766,0.003539952643133899,-0.0036026551140635812,-0.003843424263788643,-0.005930255847078666,-0.00559284105653032,0.011884606840865073,-0.0030748896018744265,0.014552005243462804,2.5770730839922823e-06,2.2509982763377006e-05,4.823286658215793e-06,5.091077038014337e-05,5.682072370566891e-06,7.412787751813996e-06,9.17795934710257e-06,1.6321768755679257e-05,3.507389783217392e-08,5.580060143246104e-07,5.832828294210801e-06,1.2531264715630676e-05,1.2979123870888475e-05,1.4771910071479273e-05,3.51679344118107e-05,3.1279871083611184e-05,0.00014124387976193687,9.454946063715469e-06,0.00021176085660576892,0
2016-10-10,0.005216858244201501,0.0138381746117168,0.0038229548329177594,0.013481038730361933,-0.0064036326483188615,0.0009230161304058927,0.00021783479642110154,0.006199969959931496,0.002296016995732031,-0.002235901050030895,-0.0015274782979874699,0.011142520876750316,0.005357546542698543,-0.007630512000998661,-0.01923403912974917,0.022598066706716085,0.010616109984936289,0.00598320783420547,0.012082254706223535,2.7215609940093163e-05,0.0001914950765843634,1.4614983654529253e-05,0.00018173840524951849,4.100651109461524e-05,8.519587769894679e-07,4.745199853182275e-08,3.843962750405295e-05,5.27169404469034e-06,4.999253505529259e-06,2.333189950822698e-06,0.00012415577148881663,2.870330495718111e-05,5.822471339738459e-05,0.00036994826124472224,0.00051067261888119,0.00011270179121226398,3.579877598729771e-05,0.00014598087878606077,0
2016-10-13,-0.019965346387331606,-0.017017527254450295,-0.020689471287279507,-0.02980473573059783,-0.010722104776328498,-0.02230113301229931,-0.021307806145774367,-0.02816912465737167,-0.021984569409289476,-0.012962205082710234,-0.01000686741078686,-0.01577009877085335,-0.018691217696921617,-0.01757001466679809,-0.009569188912155356,-0.019298969979419874,0.0010764310788964062,-0.01576270222269236,-0.015173644308642193,0.00039861505636613523,0.0002895962338559586,0.0004280542221471631,0.000888322271970775,0.00011496353083456638,0.0004973405336322662,0.0004540226027458999,0.0007934995839625447,0.00048332129211186664,0.00016801876060623902,0.00010013739537706811,0.00024869601524247034,0.00034936161899371584,0.00030870541539150005,9.1569376436517e-05,0.0003724502422665495,1.158703867614081e-06,0.0002484627813612707,0.00023023948160518962,1
2016-10-18,0.02066821901990313,0.003193638336611384,0.023276588007917445,-0.0010633289270337817,0.029371460085362667,0.01765544062942863,0.009301686637367926,0.022140563092071686,-0.003676687935389142,0.02453189496845141,0.026298073279569168,0.006011685720564307,0.008388490998932204,0.03190027331284213,0.03259471600804995,0.03251379619906316,0.03164701201672137,0.031137761748881165,0.0037276028825627906,0.0004271752774546855,1.0199325825073929e-05,0.0005417995492903263,1.1306684070668134e-06,0.0008626826675460523,0.00031171458381927915,8.652137429978903e-05,0.000490204534034007,1.3518034174236073e-05,0.0006018138707431317,0.0006915886582175898,3.614036520283679e-05,7.036678123916662e-05,0.0010176274374340277,0.0010624155116454278,0.0010571469432742139,0.0010015333695865068,0.000969560206730087,1.3895023250090426e-05,0
2016-10-19,0.0013281806021918066,0.003117964468598291,0.0025229241631515545,0.008364618912984812,0.00951992550757622,0.0034148147876913895,0.0023613871777259567,-0.0023061886057734876,0.013457646535883938,0.0017880063770472046,-0.00015531060107819416,0.00852842220800694,0.0011826412062763663,0.00872858494095861,-0.0010394353337722215,-0.00043832762832846615,0.01218772324420279,0.0053392421326799505,0.000858246369374126,1.76406371203859e-06,9.721702427441422e-06,6.3651463330139715e-06,6.996684955946321e-05,9.062898166980034e-05,1.1660960034235789e-05,5.576149403128559e-06,5.3185058853994625e-06,0.00018110825028478896,3.1969668043614704e-06,2.4121382807269966e-08,7.273398535802598e-05,1.3986402227828188e-06,7.618819507152943e-05,1.0804258130941695e-06,1.9213110975605797e-07,0.00014854059787728095,2.8507506551384744e-05,7.365868305438688e-07,0
2016-10-20,0.005219463511820389,0.0007089563690880494,0.00437508009895342,-0.007817622819484732,0.01233685620654109,0.003030504987494353,-0.003032845754634729,0.007237006571445211,0.002553300065848543,0.003051404625689071,0.008036226428020071,0.0007030371493169818,-6.2945646455006e-05,0.0038611142368788014,0.009151119318423821,0.005026043911801282,-0.006340642791925145,0.005909547512109418,0.0009527439745076605,2.7242799351224424e-05,5.026191332705105e-07,1.9141325872258267e-05,6.11152265477284e-05,0.00015219802106087143,9.183960479228149e-06,9.198153371405898e-06,5.237426411514117e-05,6.5193412262621735e-06,9.31107018967666e-06,6.458093520240824e-05,4.942612333197482e-07,3.962154407638609e-09,1.4908203150228168e-05,8.374298478002966e-05,2.5261117403354732e-05,4.0203751014792294e-05,3.4922751797878605e-05,9.077210809606536e-07,0
2016-10-25,0.00521188390563661,-0.001318662105249008,0.00015857354321773594,0.014856485617730366,0.008626000555025416,0.007057439026586501,-0.01742637763225394,-0.009989421831694878,0.020710414363517293,-0.006218051213631215,0.016930306714744103,0.013680676830608867,0.004716924050552263,-0.004003593262563344,-0.014212120146877916,-0.01495559750944267,0.014494765010578564,0.012816919848952146,-0.004900410748420613,2.716373384583392e-05,1.738869747819746e-06,2.514556860862717e-08,0.00022071516490982922,7.440788557529878e-05,4.9807445613986214e-05,0.00030367863738192045,9.978854853154225e-05,0.0004289212631085834,3.8664160895340624e-05,0.0002866352854553093,0.0001871609185435583,2.2249372498678367e-05,1.6028759012042602e-05,0.00020198435906929315,0.0002236698968644478,0.0002100982127118926,0.0001642734344144635,2.401402550323627e-05,0
2016-10-27,-0.003746792999840139,-0.004437244368435345,-0.001602308371654376,-0.009614446494784344,0.006271527735440252,-0.007825176541949967,-0.0006912968777144165,0.003631590540622627,0.0054399562233952425,-0.00010591360247151005,-0.0004067212739391199,-0.005421951277910299,-0.009132994482119208,-0.0037776090078593893,-0.008138761349293248,0.0016863464468166384,-0.01527015485136607,-0.0009988378022122103,0.01293080483562331,1.403845778365107e-05,1.968913758521118e-05,2.5673921178736983e-06,9.243758140107096e-05,3.933206013639633e-05,6.123338791268405e-05,4.778913731377009e-07,1.3188449854739744e-05,2.959312371245663e-05,1.1217691188493058e-08,1.654221946746606e-07,2.939755566003313e-05,8.34115882104199e-05,1.42703298162604e-05,6.623943630074965e-05,2.8437643386911016e-06,0.00023317762918469875,9.976769551281185e-07,0.0001672057136969792,0
2016-11-02,-0.03283203048397369,-0.0204099192971523,-0.0265766225180702,-0.01992170718955951,-0.035841052487067704,-0.02655023209412084,-0.028671770996718353,-0.02726758404300634,-0.01668694556389306,-0.037087658428767746,-0.031746768506213406,-0.026575002817440112,-0.024643262228167668,-0.08759666467522709,-0.002038736689848317,-0.019099818394951815,-0.029259363080758004,-0.0064451780031749215,-0.0016072360581324845,0.0010779422257005777,0.00041656480571626987,0.000706316864467996,0.0003968744173465471,0.001284581043380742,0.0007049148242516842,0.0008220704520882598,0.0007435211395424139,0.00027845415225233024,0.0013754944077289473,0.0010078573105871034,0.0007062307747469499,0.0006072903732462353,0.007673175662224177,4.156447290533673e-06,0.00036480306272013976,0.0008561103278916245,4.154031949260987e-05,2.583207746561247e-06,1
2016-11-03,-0.0043533347551778226,-0.00805376630749069,-0.0006775167797276168,-0.0019441550337745905,0.0007322582607675285,-0.0032954164889665775,-0.007752941936070845,0.0025648447321757343,0.000990662381225205,-0.0007205330519860828,0.016414561517568142,0.006065706428948818,-0.000871629245397445,0.0028900887742110675,0.0023190336713990733,-0.0013395674220847424,0.013152807414527654,0.012566917307385246,0.0,1.895152349063915e-05,6.486315173567221e-05,4.5902898681247996e-07,3.779738795351079e-06,5.362021604622858e-07,1.0859769835752805e-05,6.010810866408594e-05,6.578428500169614e-06,9.814119535747935e-07,5.191678790043792e-07,0.00026943782981402894,3.679279448219102e-05,7.597375414321195e-07,8.35261312282083e-06,5.377917169082665e-06,1.7944408783107624e-06,0.00017299634288365365,0.00015792741061065884,0.0,0
2016-11-07,0.01261346387949734,0.002410754391882346,0.011164460389319363,-0.007472246510885982,0.00437111271466936,0.013273189599889115,0.012263293507392598,0.007543554725540369,-0.003162228207195844,0.006739374826084624,-0.015167911983449255,0.00482621281355747,0.01881864241765521,-0.0029741582156190154,0.01784387185901489,0.0014571023235560156,0.0013015371961922814,0.015988598051364395,0.0,0.00015909947103938407,5.811736737980021e-06,0.00012464517578468105,5.583446791944773e-05,1.9106626364344143e-05,0.00017617756215460457,0.00015038836764845747,5.690521789722243e-05,9.999687234385041e-06,4.541917304646315e-05,0.0002300655539376635,2.3292330121746315e-05,0.0003541413024435719,8.845617091534086e-06,0.0003184037629209435,2.1231471813123396e-06,1.693999073072065e-06,0.00025563526764809335,0.0,0
2016-11-08,0.0024231993201447033,0.005308425707227771,0.0035085792473191933,0.008974412587188991,0.0020385540051764974,0.004363319478250088,0.0011382981670657595,0.005335760778462199,0.012090381154179127,0.003269623145984305,0.010397927398090452,0.004662095434558936,-0.00883691658568317,-0.01596857233966163,0.009428426220573473,0.003441558875695431,-0.005113125936082374,-0.00016473948958136239,0.0,5.871894945149752e-06,2.8179383489156655e-05,1.2310128334718917e-05,8.05400812850962e-05,4.155702432021139e-06,1.903855686927662e-05,1.2957227171452677e-06,2.8470343084975536e-05,0.0001461773164533298,1.0690435516756305e-05,0.00010811689417596009,2.1735133840935277e-05,7.80910947423223e-05,0.0002549953025670065,8.889522099679738e-05,1.1844327494878e-05,2.6144056838238257e-05,2.7139099427527807e-08,0.0,0
2016-11-09,0.015495145630977782,0.009990653780064269,0.01476462931835175,0.018023829621736376,-0.003980160536474638,0.009242332577528463,0.019667080432302614,0.011933266388788309,0.004163548159300064,0.014129010363084062,0.011759915622609605,0.004324749189914491,0.012120157019014179,0.003848969428950192,0.02348464860670246,0.002067056546503323,-0.007883745397238705,0.0005520998215466395,-0.0083295545648861,0.00024009953812520986,9.981316295311246e-05,0.00021799427890833209,0.00032485843423338165,1.584167789611008e-05,8.542071147364392e-05,0.00038679405273066037,0.00014240284670578475,1.7335133274810952e-05,0.00019962893384013682,0.00013829561545089747,1.870345555566605e-05,0.00014689820616555865,1.4814565664993168e-05,0.0005515287201802917,4.272722766442244e-06,6.215344148848246e-05,3.048142129518312e-07,6.938147924941486e-05,0
2016-11-10,-0.0014936929746502646,-0.012207007273186719,-0.002761607718239489,0.0035178119021483318,-0.016389260455263725,-0.009620030623543182,0.003908612062481724,0.0026120684116583055,0.0033952103886544624,-0.013621871004934593,0.005962434788569801,0.013244072649298876,0.004452188606560717,-0.010448521987073127,-0.00029371144746879975,0.008921069437252646,-0.01581551047943976,0.005750232614453984,-0.0028664265756737956,2.231118702519556e-06,0.00014901102656763346,7.626477189439916e-06,1.2375000578896464e-05,0.0002686078582704713,9.254498919790863e-05,1.527724825497764e-05,6.8229013871831425e-06,1.1527453583227186e-05,0.00018555536967507778,3.55506286079474e-05,0.00017540546033990655,1.9821983388389056e-05,0.00010917161171435056,8.626641437421751e-08,7.958547990428324e-05,0.0002501303717252689,3.30651751203303e-05,8.216401313729002e-06,0
2016-11-14,0.005962366793274572,-0.011015370754945585,-0.004956036473168429,-0.03430966565341917,-0.011323692631429051,-0.00724826706705188,-0.003563007659611848,-0.012005888783156457,-0.024160404161877844,0.0011336863479932192,-0.0034480238078642817,-0.011281260291332862,0.0033489133328630464,-0.005531035245332303,0.007646832707378777,-0.01270742488139726,-0.0035998556583368966,-0.013762761906641727,0.0030572298580690276,3.55498177775433e-05,0.00012133839286891047,2.4562297523375765e-05,0.001177153157249411,0.0001282260148110806,5.253737547530886e-05,1.26950235824527e-05,0.00014414136547352205,0.0005837251292652842,1.2852447356262025e-06,1.1888868179598901e-05,0.0001272668337608036,1.1215220511027878e-05,3.0592350885108175e-05,5.847405045463784e-05,0.00016147864711635416,1.2958960760860172e-05,0.00018941361529890862,9.346654405068766e-06,0
2016-11-15,0.0038686248102146412,0.005840889724580044,0.006186808573990651,0.02076548628194193,0.003332317889336386,0.008425325667221728,0.0010917300956504552,0.01606468532740579,9.122318899795845e-05,-0.0024866299227962823,0.008030952174541198,0.012768943931335649,0.0013839284802774343,0.009809182189020885,-0.0029226212704061495,-0.0049726151791676465,0.0005478725891472902,0.00033623269344889726,-0.00019080328239527345,1.4966257922208268e-05,3.411599277470474e-05,3.827660033120423e-05,0.00043120542052551853,1.1104342515591304e-05,7.098611259874526e-05,1.191874601748952e-06,0.0002580741146685668,8.321670210957249e-09,6.183328372945845e-06,6.449619282976801e-05,0.0001630459291215935,1.915258038523009e-06,9.622005521740457e-05,8.541715090230455e-06,2.4726901720088487e-05,3.001643739389555e-07,1.1305242414390013e-07,3.6405892572810465e-08,0
2016-11-16,-0.006661080444430378,-0.006353372239554988,-0.007831704607208058,0.009349610020631834,-0.005610210032724188,-0.0019551217069911516,0.0006092312625475096,-0.0056142465849681475,0.0025736229387480374,-0.0057705191337385905,-0.006175310874879276,-0.002960246598291184,0.0004399395328688602,0.0003913511448050225,-0.012868443867543145,0.029814814867303054,-0.02965916418070605,-0.005329943952311793,-0.00019083969523570784,4.43699926871728e-05,4.036533881434797e-05,6.133559705456393e-05,8.741520753789921e-05,3.147445661127913e-05,3.822500889147994e-06,3.7116273126523254e-07,3.1519764716826505e-05,6.623535030850084e-06,3.3298891072843176e-05,3.8134464401402246e-05,8.763059922694526e-06,1.9354679258087091e-07,1.5315571854020168e-07,0.00016559684757210878,0.0008889231855715552,0.0008796660198980768,2.8408302534785055e-05,3.641978927765785e-08,0
2016-11-21,0.001991663031308779,0.004175149179015108,0.006298521938694728,0.0251439993310108,-0.0027705183749676815,0.007466606822951059,-0.008140172886707197,0.013845081089101003,-0.0012461273515768994,-0.005397850500062594,-0.003875507342087409,0.01281627134111517,0.006208303684118228,0.003758944112148312,0.012790155913223345,0.05534539980936889,-0.0023779707354003587,0.004352464741371371,0.0,3.966721630282075e-06,1.7431870667030527e-05,3.96713786122188e-05,0.0006322207023578715,7.675772066033562e-06,5.5750217448539304e-05,6.626241462548298e-05,0.00019168627036378222,1.5528333763480574e-06,2.9136790021025995e-05,1.5019557158573414e-05,0.00016425681108909004,3.854303463423596e-05,1.4129660838254462e-05,0.0001635880882845621,0.00306311328005889,5.654744818420523e-06,1.8943949324880955e-05,0.0,0
2016-11-22,0.002684241701644849,0.0061422435724948895,0.00413530986656088,0.0019294003189634797,0.004274278056833867,0.007411269532113111,-0.013858895161454065,0.004366273980799189,0.010934392820578759,0.007576494320839702,0.011565858559887694,0.0057516052229071,0.006625013858171163,-0.004113599580311539,0.002476678688322375,0.032015615308363825,0.014399553290109234,0.004534347996927985,-0.022681086155525797,7.205153512849234e-06,3.7727156103854784e-05,1.7100787692475762e-05,3.7225855908163773e-06,1.8269452907131497e-05,5.49269160776281e-05,0.00019206897509617488,1.9064348475403995e-05,0.00011956094635472431,5.740326619371625e-05,0.00013376908422732742,3.308096264017223e-05,4.389080862095996e-05,1.692170150713927e-05,6.133937325190241e-06,0.0010249996235731401,0.00020734713495469567,2.056031175724483e-05,0.0005144316691943839,0
2016-11-23,-0.004810011383578658,-0.00029477695057717195,-0.004216998480648696,0.00010817242695390995,-0.002777940324544553,2.1910364698984034e-05,0.0013450317826200423,-0.0016309039629625619,0.011740503079996465,-0.0016969739456832395,-0.0009699977305694545,0.00010210332865721441,-0.0016141719493415001,-0.0049784289600564025,-0.0035189715710394645,-0.0006002873400158729,-0.006024386247863973,-0.002784592406694982,-0.003912368057713783,2.3136209510156274e-05,8.689345059157647e-08,1.7783076185793408e-05,1.1701273953098985e-08,7.716952446730697e-06,4.800640812424857e-10,1.809110496258049e-06,2.6598477364069895e-06,0.0001378394125714065,2.8797205723277423e-06,9.408955973098922e-07,1.042508972288314e-08,2.6055510820409383e-06,2.478475491032827e-05,1.2383160917783957e-05,3.6034489058333223e-07,3.6293229663452555e-05,7.753954871423352e-06,1.5306623819019118e-05,0
2016-11-24,0.002512213463618061,0.0016838980714320234,0.0029431984357931465,0.011643441524534011,0.0034365686682157736,0.0022542002213820707,0.005949573648199214,0.0011459542333148453,0.005904731493311481,0.001529997316265574,0.003941709166118353,0.0025831464153795963,0.0010419219225217009,0.0025781436923837378,0.006490221720899579,-0.01961002984617152,-0.0032890146758138786,7.593483998560556e-05,-0.013318403346087112,6.311216486783856e-06,2.835512714972488e-06,8.662417032455225e-06,0.00013556973053524288,1.1810004211362335e-05,5.081418638078977e-06,3.53974265953465e-05,1.313211104852215e-06,3.4865854008104433e-05,2.340891787779859e-06,1.5537071150261444e-05,6.672645403288458e-06,1.0856012926313172e-06,6.646824898578053e-06,4.212297798643669e-05,0.0003845532705677378,1.0817617537719072e-05,5.766099923639521e-09,0.00017737986768906437,0
2016-11-28,-0.010021741526517552,-0.004362868446922264,-0.007107105509545713,-0.010434673387103147,-0.0043874697765814335,-0.010393984691944717,0.0031661052467616803,-0.007879621832503037,-0.017284870150889788,-0.0029150630686051366,-0.015571165975592742,-0.00546305297704942,0.0012474974134999994,0.014497329538295202,-0.013509157285375386,-0.03452456006338032,0.011145972695715059,-0.005188748279776354,0.03173524935467618,0.00010043530322432637,1.9034621085149884e-05,5.0510948723815026e-05,0.00010888240869551865,1.9249891040415532e-05,0.00010803491777638111,1.002422243357184e-05,6.208844022325851e-05,0.0002987667361331208,8.497592693945596e-06,0.00024246120983945706,2.9844947830048532e-05,1.5562497966891886e-06,0.00021017256374192657,0.00018249733056101085,0.0011919452475699552,0.00012423270733362562,2.6923108710882072e-05,0.0010071260516034746,0
2016-11-29,0.003567396568162846,-0.004048203697130262,0.009064436336051827,-0.01221359055984796,0.005518835270552041,-0.00046398074207607633,0.0027801481249381138,-0.0037416791389656185,0.0021032867379133886,0.0017886821607895358,0.004272240989148266,-0.009085828708521272,-0.0006683548041328729,0.0032454830048838984,0.0025320460351834525,0.014564728463474372,-0.008345548536488355,-0.006225487685288213,-0.022082251342897662,1.272631827454005e-05,1.638795317345912e-05,8.216400609033667e-05,0.0001491717943636072,3.0457542743489223e-05,2.1527812901746648e-07,7.72922359659691e-06,1.4000162778970492e-05,4.4238151018823436e-06,3.199383872326723e-06,1.8252043069358553e-05,8.255228332058933e-05,4.466981442074909e-07,1.0533159934990218e-05,6.411257124288242e-06,0.00021213131521474055,6.964818037488293e-05,3.8756696919675194e-05,0.0004876258243709056,0
2016-11-30,0.0018635248956309035,0.0017394785509121716,0.0058884263989884104,0.022832917309381768,0.002443073032236533,0.010355040807446906,0.0038396505233297437,0.00946987052000576,0.010161450778411917,0.002674163974854026,0.009478857351684486,0.013428071868140708,-0.0034107339899065617,0.007045790588160766,-0.001348875886895313,0.033605733676608296,-0.007859211378819658,0.006610048346140058,0.0006555228028901756,3.47272503663617e-06,3.0257856290835083e-06,3.467356545630362e-05,0.0005213421128570655,5.968605840841408e-06,0.00010722687012389066,1.4742916141306374e-05,8.967844766567417e-05,0.00010325508192208816,7.1511529644070835e-06,8.984873669358302e-05,0.0001803131140959519,1.1633106349903934e-05,4.9643165012214835e-05,1.8194661582476175e-06,0.001129345335943125,6.176720349696839e-05,4.3692739138308916e-05,4.2971014510899207e-07,0
2016-12-01,-0.01003581141977259,-0.004559458046185324,-0.003880100502579248,0.017703498269225713,-0.0021892688523343752,-0.007927051533885433,-0.012275375645070526,-0.0021560690859432075,-0.007972885434784251,-0.008136778970773827,0.0015189344206610628,0.01096711596472065,-0.0053048682906778055,-0.008624988900766158,-0.004461496622036257,-0.02406250730061127,0.0021230753374333593,-0.0005282256756178841,0.0012115855240483438,0.00010071751085323793,2.0788657674924094e-05,1.5055179910115731e-05,0.00031341385096847783,4.792898107801472e-06,6.28381460208754e-05,0.00015068484722759065,4.648633903359978e-06,6.356690215619485e-05,6.620717201922718e-05,2.3071617742689585e-06,0.00012027763258363055,2.814162758143886e-05,7.439043353833942e-05,1.9904952108440934e-05,0.0005790042575919706,4.5074488884177725e-06,2.7902236438197016e-07,1.4679394820835e-06,0
2016-12-05,0.014212110905158776,-0.0009037198313393863,0.0030016672911409273,0.020477628231759283,-0.0005192138065979301,0.0019161524247996795,0.008521126082489734,0.0036066011457146167,0.034012535796658167,0.003558424047670724,-2.3777537361571028e-05,0.0009071209612610004,0.007977826399970004,0.0034084304250528207,0.007112505155593625,0.008625487141238038,0.005518908050705468,0.0033881252461368657,0.025779952054679776,0.000201984096380533,8.167095335560889e-07,9.010006526705312e-06,0.0004193332579981448,2.6958297696191275e-07,3.6716401150656917e-06,7.260958971368684e-05,1.3007571824269985e-05,0.001156852591318953,1.2662381703041297e-05,5.653712829809061e-10,8.228684383590813e-07,6.364571406805835e-05,1.1617397962425752e-05,5.058772958834589e-05,7.439902842366275e-05,3.045834607214163e-05,1.1479392683509996e-05,0.000664605927941588,0
2016-12-06,0.008433355434572427,0.004880737909512434,0.012517733018329428,-0.008576567200639668,0.026040883720839725,0.010593458518531594,0.00846682347775574,0.005968842709380193,0.016603376400328926,0.018035832671390657,0.01581337233129238,-0.0008903149447067159,-0.0030119048183555597,-0.000577290838311218,0.006132976751828081,0.0019575707391637433,0.0034880393926935934,-0.0008073025251958131,-0.02781100824656463,7.112148388583228e-05,2.3821602541351802e-05,0.00015669363991817478,7.355750494708816e-05,0.0006781276249622954,0.0001122213633838496,7.168709980347579e-05,3.562708328932108e-05,0.0002756721078909995,0.00032529126015040264,0.00025006274448808344,7.926607007681225e-07,9.071570634833438e-06,3.3326471199806887e-07,3.7613403838463714e-05,3.832083198830084e-06,1.2166418804982292e-05,6.517373671875366e-07,0.0007734521796904859,0
2016-12-07,0.019426206232620282,0.017891044941098905,0.013462686150219392,0.006376037249294823,0.007516684601167345,0.006077594622787685,0.002254675681077741,0.007863543984629233,0.006877222696568976,0.0017201343508734205,0.011356794494911154,0.011911366283633517,-0.0033055590467044207,0.00355466262779026,0.004028146732447925,0.025986460330125014,-0.011038811032696109,0.002533718388103422,0.0,0.00037737748859229507,0.0003200894890844207,0.00018124391837930903,4.065385100439509e-05,5.650054739342629e-05,3.693715639893778e-05,5.083562426843374e-06,6.18353239981986e-05,4.729619201820346e-05,2.9588621850547235e-06,0.00012897678119964427,0.00014188064674288135,1.0926720611249439e-05,1.2635626397408756e-05,1.6225966098130895e-05,0.000675296120489161,0.00012185534901557334,6.419728870213404e-06,0.0,0
2016-12-12,0.018354748746458833,-0.0017125067171637495,0.013970946897569706,0.07391846007309887,0.024909260632323214,0.017737920694079534,0.013755716157047604,0.02233587383173201,-0.003674359729899966,0.004519998768446189,0.005538347887332561,0.030840096807758993,0.010049016994346429,0.0205030733804264,0.015612992935853514,0.008449138021566799,0.01148974085762024,0.015178067591518744,0.026087310169122465,0.0003368968015456321,2.9326792563309625e-06,0.00019518735721471258,0.005463938739578312,0.000620471265249007,0.000314633830549455,0.00018921972699326048,0.0004988912598270507,1.350091942471055e-05,2.043038886675507e-05,3.067329732112104e-05,0.0009511115711119464,0.00010098274255266334,0.0004203760180431496,0.0002437655484150117,7.138793330748572e-05,0.0001320141449752679,0.0002303737358127116,0.0006805477518600004,0
2016-12-13,0.008404106263584473,0.011277997652665949,0.009012423202194622,0.013456103827049351,0.015650211150080064,0.006927773647802452,0.01511389278228584,0.008469030068489456,0.019416349286221376,0.009381337126072522,0.005286585106073385,-0.004696852387805043,0.005482507444939854,0.00908401006732137,0.0028013803476203015,-0.0029908456473074093,0.00646198543095934,0.010559748548680534,0.0,7.062900208961978e-05,0.00012719323105353866,8.122377197545598e-05,0.0001810667302043322,0.00024492910904209037,4.799404771518609e-05,0.00022842975503443202,7.172447030097852e-05,0.0003769946196045493,8.800948627302665e-05,2.7947982083756947e-05,2.2060422352829934e-05,3.005788788382093e-05,8.251923890319601e-05,7.847731852033241e-06,8.945157686017675e-06,4.175725570993077e-05,0.00011150828941136064,0.0,0
