Date,Returns_France 10Y,Returns_U.S. 10Y,Returns_Japan 10Y,Returns_Germany 10Y,Returns_U.K. 10Y,Returns_India 10Y,Returns_South Korea 10Y,Returns_Russia 10Y,Returns_Spain 10Y,Returns_Mexico 10Y,Returns_Indonesia 10Y,Returns_Netherlands 10Y,Returns_Switzerland 10Y,Returns_Taiwan 10Y,Returns_Poland 10Y,Returns_Belgium 10Y,Returns_Thailand 10Y,Returns_Austria 10Y,Returns_Norway 10Y,Returns_Hong Kong 10Y,Returns_Israel 10Y,Returns_Philippines 10Y,Returns_Malaysia 10Y,Returns_Ireland 10Y,Returns_Greece 10Y,Returns_Czech Republic 10Y,Returns_Hungary 10Y,Volatility_France 10Y,Volatility_U.S. 10Y,Volatility_Japan 10Y,Volatility_Germany 10Y,Volatility_U.K. 10Y,Volatility_India 10Y,Volatility_South Korea 10Y,Volatility_Russia 10Y,Volatility_Spain 10Y,Volatility_Mexico 10Y,Volatility_Indonesia 10Y,Volatility_Netherlands 10Y,Volatility_Switzerland 10Y,Volatility_Taiwan 10Y,Volatility_Poland 10Y,Volatility_Belgium 10Y,Volatility_Thailand 10Y,Volatility_Austria 10Y,Volatility_Norway 10Y,Volatility_Hong Kong 10Y,Volatility_Israel 10Y,Volatility_Philippines 10Y,Volatility_Malaysia 10Y,Volatility_Ireland 10Y,Volatility_Greece 10Y,Volatility_Czech Republic 10Y,Volatility_Hungary 10Y,Classification_1D_Global
2012-06-07,0.08135901693296671,0.05052524519464851,0.06875158785687509,0.1255008748463435,0.08727707298184025,-0.0035876623030729362,-0.005434795985956945,-0.034115457961776605,-0.07281696792535486,-0.023141528561694262,-0.010645784411315543,0.12780869507957612,0.16719547738167667,-0.014987790965491698,-0.019777005369665653,0.012207025977682466,-0.01626052087178029,0.0678848381325895,0.03072663086207659,0.01048127746758282,0.005207755458247608,-0.006633523495633906,-0.014474497067949003,0.005512619002208105,-0.043733912838472166,-0.01540184461150659,-0.03278982282299084,0.006619289636298764,0.002552800401979352,0.004726780832841614,0.015750469587197575,0.007617287468277468,1.2871320800890605e-05,2.953700740897372e-05,0.0011638644719417467,0.005302310817842158,0.0005355303441717113,0.00011333272573220901,0.016335062537944065,0.027954327656886754,0.00022463387802527457,0.00039112994139178407,0.00014901148321981456,0.00026440453902160246,0.004608351248287877,0.0009441258441343174,0.00010985717735245934,2.7120716912907753e-05,4.400363396712708e-05,0.0002095110653700643,3.0388968263505884e-05,0.0019126551321630807,0.00023721681743699459,0.0010751724807631308,0
2012-06-14,0.05974211171480052,-0.0012172856037517487,-0.029716472328477003,0.06918580994018377,0.012198815230187001,-0.0025190440958157948,-0.008207980417829509,0.02662133169093319,0.12921173148000625,-0.006711434587986804,-0.008567697864509479,0.0867851479996821,-0.17272544539113782,0.005855307402219374,-0.012964014349438105,0.05315936828009585,-0.019310944913087512,0.042116057081738774,0.022323415718565266,0.030800381505721272,-0.0065707724798077655,-0.004168409537179626,0.003994299176459858,0.001072098735763113,0.004177966473028122,0.005370412528362685,0.027012799246068767,0.003569119912143705,1.4817842411012595e-06,0.0008830687276491395,0.00478667629707923,0.00014881109302024236,6.345583156664415e-06,6.737094253947269e-05,0.0007086953009986838,0.01669567155206124,4.50433542288256e-05,7.340544669752029e-05,0.007531661913326725,0.029834079485566933,3.4284624774484995e-05,0.00016806566805243708,0.0028259184359388607,0.00037291259343630046,0.0017737622641122788,0.0004983348893438867,0.0009486635008979769,4.3175050981399094e-05,1.7375638069650063e-05,1.59544259110679e-05,1.1493956992248654e-06,1.7455403849747045e-05,2.8841330724794885e-05,0.0007296913231084134,0
2012-06-18,-0.031724714911094395,-0.04229486103502491,-0.01991864330651923,-0.04558800419046082,-0.041856979509085596,0.012176347169159031,0.0054794657646255705,-0.010119307054545269,0.03960913809504588,-0.023851215822180024,-0.003918807429085275,-0.01808185879231895,-0.011152531950475003,-0.0008343763521196721,-0.003220004676315363,-0.015253498917438124,-0.022536165022413058,-0.03109058707003112,-0.052554874498229,-0.032697915281912605,-0.013042170910482669,-0.006201310412027796,0.004261975481044725,-0.00496812032272291,-0.10252378616169,-0.0022078545477146445,-0.03778489622797983,0.0010064575361902152,0.0017888552699720684,0.0003967523511723433,0.0020782661260694735,0.0017520067336240113,0.00014826343038388715,3.002454506570369e-05,0.00010240037526416964,0.001568883820632415,0.0005688804961962108,1.5357051666253943e-05,0.00032695361738536207,0.00012437896890636578,6.961838969765311e-07,1.0368430115492804e-05,0.00023266922922428603,0.0005078787339174338,0.0009666246043591862,0.002762014833524601,0.001069153663783134,0.00017009822205824032,3.845625082632436e-05,1.816443500102642e-05,2.4682219541052396e-05,0.010511126728927938,4.874621703864237e-06,0.0014276983829592043,0
2012-06-19,0.020509644090954363,0.028805999249081223,-0.03003228709887509,0.06498011973163205,0.03374099293090568,-0.004757382902269228,-0.00273597981887486,0.00011689753943995237,-0.018195043591229306,-0.02266879981271294,0.007042833712418316,0.03584256245428669,0.024008540052009055,-0.005860209320094419,-0.019734331392769054,0.023694911720328175,0.011331566009550018,0.015666116744399456,0.012789156116321358,-0.025975486403260563,-0.0013828073187548463,-0.0018510733093702516,0.0,0.001613988245454867,0.007113677169172148,-0.021382656065402097,-0.013325454597149509,0.0004206455007376192,0.000829785592738068,0.0009019382683892592,0.004222415960337237,0.0011384546039634273,2.2632692078803584e-05,7.485585569290513e-06,1.366503472711522e-08,0.00033105961128673464,0.0005138744849488542,4.9601506700775964e-05,0.0012846892832894421,0.0005764099954289229,3.434205327532149e-05,0.0003894438355196302,0.0005614488414341455,0.00012840438822878933,0.000245427213849153,0.00016356251416764001,0.0006747258938859744,1.912156080801967e-06,3.426472396662935e-06,0.0,2.60495805646648e-06,5.060440286720107e-05,0.00045721798041127706,0.00017756774022069298,0
2012-06-20,0.009726975307437997,0.0183491386681964,0.010915814876996187,0.07585667879307506,0.029253591615584582,0.0,0.008185584586439502,0.004082828652007207,-0.05069876404899186,-0.012422519998557209,-0.031688329460865874,0.029392624217018576,0.08564182644458652,0.006694585672214202,0.005595769546003978,-0.006324369822571062,0.0028129413766146577,0.009881927891293125,0.05468440999531435,0.011628037995119214,0.007124010366078682,0.0011783521269195564,0.0,-0.0369601335146863,0.011644909340049397,0.0077121204863390335,-0.0036652453982958058,9.461404863150853e-05,0.0003366908898647003,0.00011915501442885128,0.005754235717515764,0.0008557726224114006,0.0,6.700379502175596e-05,1.666948980165099e-05,0.0025703646760953493,0.0001543190031145538,0.00100415022402038,0.0008639263583628668,0.0073345224367646795,4.481747732261568e-05,3.1312636811985564e-05,3.999765365264753e-05,7.912639188270765e-06,9.765249884871698e-05,0.0029903846965356356,0.00013521126761593605,5.075152369599652e-05,1.3885137350158424e-06,0.0,0.0013660514694234375,0.00013560391353796967,5.9476802395810214e-05,1.343402382972858e-05,0
2012-06-21,-0.01992921758687349,-0.01834913866819643,-0.002415460111603662,-0.054886054478770305,-0.04037457248785319,-0.005379249119735972,-0.005449604767564703,-0.00104827917118021,-0.02406131116011732,-0.019838342219664216,-0.024608102317292633,-0.02646293462154012,-0.08018230423968752,-0.004178861074966945,-0.011028456559231155,-0.0036319652515644095,-0.00563381771825602,0.0017086719236166722,-0.005103235385177598,0.008633147144702875,0.0016016477511521818,-0.006752220117286671,-0.0019866616439092686,-0.0006974960176757093,-0.004619119315643877,0.0038338705107218572,-0.014796817441439462,0.0003971737136249476,0.00033669088986470146,5.834447550748375e-06,0.003012478976246542,0.001630106103576912,2.893632109218023e-05,2.969819212266394e-05,1.098889220730268e-06,0.0005789466947439863,0.0003935598220245117,0.000605558699658343,0.0007002869087839067,0.006429201913185811,1.746287988387389e-05,0.00012162685407884869,1.3191171588571325e-05,3.173990208253547e-05,2.919559742555899e-06,2.604301139652875e-05,7.453122962209141e-05,2.5652755187708412e-06,4.559247651229082e-05,3.946824487380278e-06,4.865006946734735e-07,2.133626325215436e-05,1.4698563092982675e-05,0.00021894580639528706,0
2012-06-25,-0.01415208167232877,-0.00992563979996993,0.010823918061010294,-0.04849837794939744,-0.01901423892113808,-0.0016794629667339729,-0.008230499136515591,0.00824005126582835,0.010598130991823284,0.02162246401316571,0.04041933963295449,-0.02618079886388182,0.042635231644435743,0.010000083334583399,0.003689682795439104,-0.014046032451843065,-0.00851068966790873,0.0004267121891076239,-0.013108801947780021,-0.010561788051108427,-0.0016016477511521044,0.0006772773709619713,-0.0031298930089277044,-0.013345706260658435,0.015388941499699165,0.009520858970659036,0.011118088583976926,0.00020028141566026385,9.851832543874713e-05,0.00011715720219146484,0.0023520926637225995,0.00036154128175012215,2.8205958566308777e-06,6.774111603618389e-05,6.789844486347941e-05,0.00011232038051984519,0.00046753095000064615,0.0016337230163641259,0.0006854342291510356,0.001817762977374695,0.00010000166669861264,1.3613759130959321e-05,0.0001972910276382285,7.24318386234484e-05,1.820832923330206e-07,0.00017184068850612126,0.00011155136683653675,2.565275518770593e-06,4.587046372171597e-07,9.796230247334518e-06,0.00017810787559577773,0.0002368195204811632,9.064675553917864e-05,0.00012361189376115805,0
2012-06-26,0.014531804479245639,0.01485175813602576,-0.00961545869944198,0.03149339002843961,0.011333255811006757,0.0016794629667339325,0.0,-0.004053511833182383,0.007501910651794692,-0.02893511085945228,-0.005242684182340715,0.022272635609123223,0.07049898310803736,-0.0016597514183643968,0.0034829756572514916,-0.00369686188132598,-0.002853068982406399,0.016081599218342364,0.006107606488796354,-0.015564516541111573,-0.0062019263911104044,0.006074942746324657,0.00028494087669637036,-0.008093760904117344,0.0028500065557365488,-0.04522734609265632,-0.006161448944048687,0.0002111733414230236,0.00022057471973100734,9.245704600067446e-05,0.0009918336154834193,0.00012844268727771842,2.820595856630742e-06,0.0,1.6430958181749605e-05,5.627866342751065e-05,0.0008372406404487932,2.7485737435765527e-05,0.0004960702969767838,0.004970106619267336,2.754774770762627e-06,1.213111942900646e-05,1.3666787769601065e-05,8.140002618369485e-06,0.0002586178334193897,3.730285702198733e-05,0.00024225417515853575,3.8463890960751724e-05,3.690492937112257e-05,8.119130321249614e-08,6.55089655730184e-05,8.122537367741306e-06,0.0020455128345849153,3.796345309011868e-05,0
2012-06-27,0.005301034753672509,-0.0043090248268094706,-0.01828204483744907,0.028610534041265838,0.0011855365941017652,0.0014372981274195838,-0.005524875931969916,-0.004070009688296868,0.03380189548944114,0.005489492284771515,-0.0011156268588779603,0.03132031484363077,-0.011410066738030899,0.005797117684325915,0.004432887667617408,0.00030859435517233434,0.0,0.0012586534071961062,0.0023391823531724626,0.003913899321136315,0.004827040748315944,-0.03858834248227886,-0.0002849408766963409,0.0027052056078949315,-0.005299350910968317,-0.016325533332524803,0.003701423103186184,2.8100969459643763e-05,1.8567694958060388e-05,0.00033423316343849816,0.0008185626581264313,1.4054970159544136e-06,2.065825907083842e-06,3.0524254063660444e-05,1.6564978862830367e-05,0.0011425681386791012,3.0134525544565985e-05,1.2446232882499043e-06,0.000980962121904158,0.00013018962296631906,3.360657344592425e-05,1.9650493073714508e-05,9.523047604422884e-08,0.0,1.5842083994463672e-06,5.47177408139346e-06,1.5318607895991304e-05,2.330032238590255e-05,0.0014890601755296474,8.119130321247936e-08,7.318137380986186e-06,2.808312007758073e-05,0.00026652303859137837,1.3700532988800441e-05,0
2012-06-28,0.009022617599637552,-0.023089949361304905,0.009791999904617718,-0.03722271049060834,-0.02641209953977719,0.0010766195190301858,-0.005555569844602105,0.0022114890000096235,0.005763704716750134,0.012692826798418879,-0.009613917983717813,-0.02206324508434785,-0.018197359051907582,0.006584385928179238,0.003263898452873811,-0.002471425416114295,0.011363758650315003,0.006269613013595395,-0.049818730345483835,-0.008827914123565499,-0.015017031654065769,0.030140919382323807,0.0,0.001278863406979426,-0.0011525235962995322,0.004022801268161416,-0.01613939439540318,8.14076283492893e-05,0.0005331457615076248,9.588326213203341e-05,0.001385530176267644,0.0006975990020990985,1.1591095887567887e-06,3.0864356298252256e-05,4.890683597163565e-06,3.322029206188774e-05,0.00016110785213466043,9.242741899765279e-05,0.0004867867836519996,0.00033114387646404283,4.335413805120477e-05,1.0653033110672056e-05,6.107943587415716e-06,0.00012913501066260906,3.930804734024473e-05,0.002481905893236032,7.793206777304721e-05,0.00022551123969921327,0.0009084750212117429,0.0,1.6354916137110249e-06,1.3283106400272072e-06,1.6182930043121098e-05,0.0002604800514503716,0
2012-07-03,-0.04594989019185593,0.027398974188114347,0.003647420457043568,0.009271589595557782,0.0704516609506115,-0.02248915962393656,0.0,-0.0405749607407626,-0.09804379779320656,-0.051767565205072225,-0.005489196863403935,-0.03453722643236163,0.04568494251747138,0.007355979225816064,-0.007310536598501093,-0.08687079130945566,-0.014224990931347213,-0.035195491903660635,-0.012852376617291994,-0.032034771328721026,-0.00888479073527584,-0.007835161868025659,-0.010024428782164791,-0.12879559619576575,-0.03551654864393976,0.0016714026956360308,-0.00627748451913896,0.0021113924086436173,0.0007507037865609563,1.330367599045991e-05,8.596237362845532e-05,0.004963436530699918,0.0005057623005908984,0.0,0.001646327439114426,0.009612586285715175,0.0026798808072614044,3.01312822052036e-05,0.0011928200096402188,0.002087113972824664,5.41104303706375e-05,5.344394535802393e-05,0.007546534382730997,0.00020235036699691044,0.0012387226503406412,0.000165183584712714,0.0010262265740834467,7.893950640964341e-05,6.138976149816333e-05,0.00010048917240869388,0.01658830559942275,0.001261425227577339,2.79358697097939e-06,3.94068118880293e-05,0
2012-07-09,-0.05063355496068501,-0.0732578327741297,-0.023328252490908263,-0.13910296376811557,-0.10826217668572445,-0.0036751235778913057,-0.01969121289018171,-0.002060481911954285,0.11230937495202888,-0.013371736965889195,-0.01632156356054386,-0.12268963164841871,-0.13832756488801554,-0.014766470116301007,-0.00794808875406268,-0.030487033184526727,-0.02612630459222015,-0.06646816187283941,-0.04424825546434153,-0.010225037961161554,-0.013953164769231575,-0.006174976739440874,0.0,0.015387384863828873,-0.005914775144600107,-0.04683816274880062,0.010025146619378646,0.0025637568879567094,0.005366710062762352,0.0005442073642795676,0.01934963452907367,0.01172069890073102,1.3506533312772593e-05,0.0003877438650864583,4.2455857094907855e-06,0.01261339570211541,0.00017880334948492757,0.00026639343706087314,0.015052745714024667,0.01913451520784815,0.00021804863969561067,6.317211484245763e-05,0.0009294591923944339,0.0006825837916454638,0.004418016542753983,0.00195790811163763,0.00010455140130719483,0.0001946908070773252,3.813033773263585e-05,0.0,0.00023677161294758991,3.498456501117922e-05,0.002193813489683134,0.0001005035647400391,1
2012-07-10,-0.00744728307528391,-0.0072968814642757444,-0.008733679968754666,0.006042314455962662,0.0018933423137811798,0.00036812074776099277,0.0028368813351995355,-0.00535281083447986,-0.0389941099345459,0.0,0.007541019342599301,-0.010841760976103827,0.02173998663640582,-0.01666705248521176,0.0021386223763125924,-0.021090412657660117,0.020379162336652264,-0.016744577273801665,-0.018898200220229543,-0.006185586732710746,0.0028537474777346156,0.0022342537437277,0.007741974153615239,0.0015893201056815002,-0.0177598158734562,-0.02373052741536177,-0.001247660798155252,5.546202520341017e-05,5.324447910369093e-05,7.627716579662651e-05,3.650956398473536e-05,3.584745117154271e-06,1.3551288493211246e-07,8.047895710003499e-06,2.8652583829724972e-05,0.0015205406095874512,0.0,5.686697272545679e-05,0.0001175437810629678,0.00047262701895110364,0.00027779063854480355,4.573705668464919e-06,0.00044480550607039007,0.0004153102575436262,0.0002803808680783152,0.000357141971563884,3.82614832278872e-05,8.14387466667668e-06,4.991889791361243e-06,5.99381637952464e-05,2.5259383983234548e-06,0.00031541105985906685,0.0005631379314112366,1.5566574672534005e-06,0
2012-07-12,-0.0709822719085033,-0.016107730815932968,-0.029245568096461796,-0.06453852113757118,-0.033988523322979226,-0.0057828521659381675,-0.07041030616792485,-0.010792353954824396,-0.026867287707009746,0.0,-0.0022890788281875653,-0.03443585071774893,-0.06860892062794403,-0.008438868645864595,-0.025771073119773846,-0.04023010341093594,0.0,-0.040685199624445584,-0.05277264653374953,-0.005184044787587843,-0.01362842372587028,-0.002062210732550852,-0.008605905092879309,-0.012464207384853354,-0.01844269675541129,-0.10217959846280111,-0.005006268278144194,0.005038482925292697,0.00025945899203855656,0.0008553032532847841,0.004165220710624722,0.0011552197176767029,3.3441379173095754e-05,0.004957611214660916,0.00011647490388621378,0.000721851148731237,0.0,5.2398818816565575e-06,0.0011858278146550892,0.004707183989731524,7.121450402215654e-05,0.0006641482097447301,0.0016184612204545997,0.0,0.0016552854684809871,0.0027849522221760664,2.687432035971668e-05,0.00018573393325186394,4.252713105447922e-06,7.406160246764602e-05,0.00015535646573263287,0.00034013306361205817,0.010440670342019268,2.5062722072752832e-05,0
2012-07-17,-0.07160758551767886,0.020094447059754328,-0.0012911557636199273,-0.008874604433474955,-0.01843370168883802,-0.0017290358759818488,-0.03715597688809128,-0.03679701888912813,0.0165045006714632,-0.04523878547884438,-0.03260977682893697,-0.02039662790764581,0.007648220838256819,-0.024883308737827688,-0.011827340437233727,-0.09579106464167572,-0.04418981103037074,-0.08032771815978003,-0.016901810802603254,-0.05666935648822763,-0.030057241318891887,-0.028795288528272563,-0.014509830884181693,-0.007100239607711428,-0.026809509512131704,-0.03268396631139335,-0.07826678660087837,0.0051276463036716916,0.00040378680263726936,1.6670832059289574e-06,7.875860385065333e-05,0.0003398013579530697,2.9895650604323193e-06,0.0013805666185083734,0.0013540205991268526,0.0002723985424143292,0.0020465477116009007,0.0010633975448330743,0.00041602243000295587,5.849528199074584e-05,0.0006191790537420518,0.0001398859818182241,0.009175928065185697,0.0019527393988998758,0.006452542304757054,0.00028567120840699607,0.003211415964789827,0.0009034377557021017,0.0008291686414264655,0.00021053519228755288,5.041340248691414e-05,0.0007187498002810803,0.0010682416538442955,0.006125689884827434,0
2012-07-18,0.010955098845791308,-0.009327182875138769,-0.019570096194097223,-0.021294825970572882,-0.01945717202255822,-0.00297103461922379,-0.006329135051647512,0.0,0.026433257068155646,0.010010093595100425,-0.022057831982229336,0.001816530926398007,-0.005730674708984983,-0.0008691873645869623,-0.02037145208323077,0.018548918910595107,-0.015174798019235115,0.006858375603826036,-0.020666636808559107,-0.005515733785302329,0.0027251348464004802,0.007760180036664982,0.00029226947453430785,0.0014564287710800959,0.007487590007128258,-0.04402303801978682,0.012137708014424303,0.00012001419072105805,8.699634038628191e-05,0.00038298866504621863,0.0004534696131169853,0.0003785815431154224,8.82704670862625e-06,4.005795050199316e-05,0.0,0.0006987170792312004,0.00010020197378267055,0.00048654795175625935,3.2997846065604012e-06,3.2840632620200126e-05,7.554866747576289e-07,0.00041499605997936733,0.0003440623927518328,0.00023027449492458196,4.703731592315614e-05,0.00042710987697689015,3.042331919032556e-05,7.426359931066169e-06,6.022039420145372e-05,8.542144574456042e-08,2.121184765229878e-06,5.606400411484694e-05,0.0019380278764915958,0.00014732395584341994,0
2012-07-19,-0.010955098845791301,0.011314596579976873,-0.019960742562538058,0.01070409561594456,0.03265868388109412,0.0023527965778936833,0.00632913505164753,-0.0021771155426473705,0.015816289443285007,0.007936549595736342,-0.011126679464756992,-0.0018165309263980052,-0.029156584291455578,-0.0008699435085399963,0.0020559217767978847,-0.014487174902417538,0.012158204479809583,-0.011634187281340766,0.00923794098493636,-0.01224277951567744,0.017169909171434836,0.005431463199359199,0.0008762962441867831,0.00805287006002439,0.027928341340952557,0.03867653135015351,-0.028553945349086094,0.0001200141907210579,0.00012802009576762436,0.0003984312436479184,0.00011457766295528354,0.001066589632845237,5.535651736948227e-06,4.0057950501993376e-05,4.739832086036754e-06,0.00025015501175376875,6.298881948558269e-05,0.00012380299591144495,3.299784606560395e-06,0.0008501064075447541,7.568017080508787e-07,4.226814352311771e-06,0.00020987823665323662,0.00014782193617286183,0.00013535431369731123,8.533955364116696e-05,0.00014988565026949113,0.0002948057809553221,2.950079248599327e-05,7.678951075758623e-07,6.484871620363722e-05,0.0007799922500567597,0.0014958740772794074,0.0008153277949985954,0
2012-07-23,0.03990203125390026,-0.049518423991747565,-0.021739986636405875,-0.03925347372266308,-0.03537238975269039,-0.0023527965778937406,-0.028801990903706078,0.03909743139266178,0.07155734076530364,-0.017946643190836827,0.0219599038018271,-0.006079046076382226,-0.023953241022492872,-0.001742160719385037,0.021737778236314547,0.05519729740414504,-0.027566829832654592,0.05636022302997745,-0.07578931408336587,-0.07920319454181814,-0.017664836179805334,-0.10530227284351701,-0.013521663982035711,0.0008017317835039368,0.10257054575909154,-0.014956656045774074,0.02317758831270559,0.001592172098187233,0.002452074314626481,0.000472627018951106,0.001540835199295801,0.0012512059568162363,5.535651736948496e-06,0.0008295546800171677,0.0015286091415038948,0.005120453017401785,0.00032208200181920983,0.00048223737498550033,3.695480119877814e-05,0.0005737577554816354,3.0351239721681895e-06,0.0004725310026511904,0.003046741640721637,0.0007599301070225352,0.0031764747399888006,0.005744020129227079,0.00627314602562909,0.0003120464372593595,0.0110885686660105,0.00018283539684308184,6.427738526804035e-07,0.010520716857317891,0.00022370156007159016,0.0005372005999932667,1
2012-07-24,0.03925611200990184,-0.033230346357548984,0.01228684399265059,0.0603239452919949,-0.004084416842224736,0.0004957858306809165,0.0,-0.004200648628048547,0.003976148379639417,0.029734598942879144,0.005457970226584275,0.059188871390330654,0.023953241022492796,-0.0017452011410306386,0.010793628674769658,0.06748297369398717,0.0,0.026787315963649982,0.060734021032516225,-0.03327478888487209,0.009116731864057547,0.0034883756304541066,-0.0020737675925439447,0.010840214552865027,0.004164129935733807,0.028473142800170843,0.0026917916657115746,0.0015410423301339593,0.001104255919042669,0.00015096653529973392,0.003638978375591593,1.668246094104908e-05,2.458035899039664e-07,0.0,1.7645448896326138e-05,1.580975593690916e-05,0.0008841463742938695,2.9789438994280403e-05,0.0035033224964611024,0.0005737577554816317,3.045727022654643e-06,0.0001165024199688098,0.004553951738583365,0.0,0.0007175602965364172,0.0036886213107781233,0.0011072115753328073,8.31147998811222e-05,1.2168764539146086e-05,4.300512027885508e-06,0.00011751025155214673,1.7339978121674443e-05,0.0008107198609189207,7.245742371594294e-06,0
2012-07-25,0.011438752088424575,0.00430416733351901,-0.012286843992650691,0.011164390284882916,-0.006158076251391912,0.0038340285664967785,-0.026317308317373417,0.0021025299935144236,-0.014657157799973355,0.005842275624228361,-0.006655882579982107,0.009153381986487201,-0.011904902506318427,-0.01230243987221953,-0.014619265073211108,0.01176274478527025,0.015408625352845061,0.018429231576012364,0.0627501668588668,-0.05274534401236008,-0.008621804855687115,-0.0011614403163900276,-0.002970005153185093,0.013230622986630487,-0.02081334746652026,-0.031407540210734775,0.04211148535012685,0.00013084504934043756,1.8525856434932148e-05,0.00015096653529973639,0.00012464361043318804,3.792190311795706e-05,1.4699775048713342e-05,0.000692600717071692,4.4206323736277625e-06,0.00021483227477331977,3.413218446945288e-05,4.4300772918509265e-05,8.378440179054838e-05,0.00014172670368494674,0.00015135002680957688,0.00021372291128081018,0.00013836216488340245,0.00023742573526433958,0.00033963657648229114,0.003937583440815624,0.0027820713149822093,7.433551896954992e-05,1.3489436085361673e-06,8.820930609946007e-06,0.00017504938461435502,0.0004331954327621053,0.0009864335820889219,0.0017733771983939482,0
2012-07-26,-0.03019767644444363,0.02892617902403009,0.013642776403786479,0.0525217227483258,0.017012999660827293,0.0014802025645735495,0.0033277900926745245,-0.01782533953432742,-0.06803455804513991,0.007736982502152401,-0.009981153245981289,-0.003422707277502283,0.03336914117461827,0.003530453799382659,-0.010953456369340716,-0.030948853670318178,-0.006134988567515944,-0.02777279598627826,0.032878197176810856,-0.09412198242379025,-0.013449766881837358,-0.006997113095948593,0.0008919281102671979,-0.019912162320113152,0.002155685081848036,-0.0025220694327099465,-0.005167970158442561,0.0009118996626433058,0.0008367238329302384,0.00018612534800371312,0.0027585313604520036,0.0002894421574593096,2.190999632170113e-06,1.107418690090272e-05,0.00031774272951405613,0.004628701088397512,5.986089823861243e-05,9.962342011976282e-05,1.171492510746709e-05,0.0011134995827316043,1.246410402957545e-05,0.0001199782064350507,0.000957831543506767,3.7638084723551337e-05,0.0007713281968954338,0.0010809758495972533,0.008858947575384279,0.00018089622917576902,4.8959591677495305e-05,7.955357538848147e-07,0.00039649420826253396,4.646978172102173e-06,6.360834223409871e-06,2.670791555855283e-05,0
2012-07-30,-0.016822401708683207,0.04221184880930938,0.05791091594483868,0.047750532607223804,0.03838988955164268,0.004304784951631393,0.042282721159377805,-0.007448118758977415,-0.04857467014855715,-0.0038610086574595425,-0.01113054969403423,-0.007456300676454714,-0.01949379468100113,0.03293191873797249,-0.00020397756317520272,-0.01844390165925827,0.006134988567515929,-0.01593659226281264,0.04813348240916299,0.05780326312877838,0.0017537271186461852,-0.0021478090849672733,0.007106929528223132,-0.024724536483812204,-0.07721509727514073,0.0,-0.03158157205029881,0.0002829931992483077,0.0017818401798999936,0.003353674185570171,0.002280113364273544,0.0014737836197873237,1.85311734797921e-05,0.0017878285086416956,5.5474473047831264e-05,0.0023594985800411295,1.490738785297754e-05,0.00012388913649136548,5.5596419777699025e-05,0.0003800080310650279,0.0010845112717644237,4.160684627889382e-08,0.00034017750841639004,3.7638084723551154e-05,0.00025397497295113965,0.0023168321288332032,0.00334121722833479,3.0755588066750506e-06,4.613083865467956e-06,5.050844731912986e-05,0.0006113027043393607,0.005962171247209444,0.0,0.000997395693168215,0
2012-07-31,-0.031674748585572406,-0.020202707317519466,0.020253856904497596,-0.07598590697792199,-0.044481278945044556,0.011834457647002798,0.0031796529173795844,0.010587444499168187,0.019418085857101516,-0.0155948579579064,-0.0056120806713120695,-0.06235323071705277,-0.094916556496743,0.0025542798050967007,0.020194547349506306,-0.026406664506093493,0.006097579868118538,-0.04413235393039622,-0.02351846639423481,-0.06654967457164665,-0.013355370487709522,0.0005862237588500541,0.00412250289385446,-0.005249355886143678,0.005583092272378915,-0.02471365658283844,0.0013360055427421298,0.001003289697959221,0.0004081493829573546,0.0004102187195078649,0.005773858059257413,0.0019785841765868643,0.000140054387798703,1.0110192675000503e-05,0.0001120939810229667,0.00037706205835376594,0.00024319959472727658,3.149544946131453e-05,0.003887925380854013,0.009009152697199405,6.524345322724839e-06,0.0004078197426514522,0.0006973119303373779,3.7180480248084484e-05,0.0019476646634377585,0.0005531182615367521,0.004428859185592072,0.00017836592086398247,3.4365829544028635e-07,1.69950301098384e-05,2.755573721939128e-05,3.1170919321897154e-05,0.0006107648216944738,1.7849108102376928e-06,0
2012-08-01,-0.006171393904542318,0.03607605647380959,-0.020253856904497686,0.07670300991291887,0.02811430148083904,-0.0018209413225836633,-0.003179652917379573,-0.01376023731243175,-0.01791092656653022,0.015594857957906418,0.002108222846908484,0.030177305008841155,0.00431966114451638,-0.012837146760680606,-0.033749899702881,-0.000764818392922151,-0.003044142381228244,0.006276171229236204,0.010293451668348098,0.007293978362553405,-0.008150834733254057,-0.01674421076232212,0.0017615976369972552,0.007863736460214451,0.025968449045446616,-0.0125897039471303,0.003997340432620173,3.808610272502207e-05,0.001301481850701499,0.00041021871950786855,0.00588335172970133,0.0007904139477555082,3.315827300292741e-06,1.011019267500043e-05,0.00018934413089443896,0.00032080129047163796,0.00024319959472727712,4.444603572226914e-06,0.0009106697375966294,1.8659472403444557e-05,0.00016479233695525258,0.0011390557299545273,5.849471741520217e-07,9.266802837189963e-06,3.939032529869229e-05,0.00010595514724861823,5.3202120353397255e-05,6.643610684882074e-05,0.0002803685940530639,3.1032262346743135e-06,6.18383511157061e-05,0.0006743603458259573,0.00015850064547638827,1.597873053426003e-05,0
